#keggName_to_taxonName	Bacteroides fragilis	Bacteroides graminisolvens	Bacteroides ihuae	Bacteroides intestinalis	Bacteroides luti	Bacteroides reticulotermitis	Bacteroidaceae bacterium HV4-6-C5C	Dysgonomonas sp. BGC7	Prevotella oryzae	Prevotella paludivivens	Desulfovibrio legallii	Desulfovibrio sp. AM18-2	Actinomyces provencensis	Pseudoclavibacter soli	Lactobacillus paracasei	Lactobacillus fuchuensis	Lactobacillus sakei	Leuconostoc gelidum	Clostridium amylolyticum	Clostridium carboxidivorans	Clostridium drakei	Clostridium kluyveri	Clostridium luticellarii	Clostridium scatologenes	Clostridium tyrobutyricum	Clostridium sp. JN-9	Clostridium sp. JN500901	Clostridium sp. KNHs216	Clostridium sp. W14A	Oscillibacter ruminantium	Oscillibacter valericigenes	Desulfitobacterium metallireducens	Caproiciproducens galactitolivorans	Caproiciproducens sp. NJN-50	Ruminococcaceae bacterium HV4-5-B5C	Clostridiales bacterium
K01881 prolyl-tRNA synthetase [EC:6.1.1.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	143	20	0	1	2	1132	0	9	0	0	0	0	0	0	6	13	0	11	0	0
K01883 cysteinyl-tRNA synthetase [EC:6.1.1.16]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	60	0	0	0	707	0	0	0	0	0	0	0	0	1	1	0	1	2	0
K01885 glutamyl-tRNA synthetase [EC:6.1.1.17]	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	499	0	0	3	0	0	0	0	0	5	0	0	8	0	0
K01886 glutaminyl-tRNA synthetase [EC:6.1.1.18]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
K01887 arginyl-tRNA synthetase [EC:6.1.1.19]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	24	0	1	0	669	0	0	0	0	0	0	0	0	5	9	0	3	0	0
K01889 phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	3	0	0	0	0	0	4	2	0	1	0	0
K01890 phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	43	0	0	3	2499	0	0	1	0	0	0	0	0	13	31	0	12	0	0
K01892 histidyl-tRNA synthetase [EC:6.1.1.21]	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	224	10	0	0	1	1292	0	1	0	0	0	0	0	0	1	13	0	12	0	0
K01893 asparaginyl-tRNA synthetase [EC:6.1.1.22]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	0	0	0	759	0	0	1	0	0	0	0	0	1	12	0	4	0	0
K01895 acetyl-CoA synthetase [EC:6.2.1.1]	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01897 long-chain acyl-CoA synthetase [EC:6.2.1.3]	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01903 succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01910 [citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
K01911 O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01912 phenylacetate-CoA ligase [EC:6.2.1.30]	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
K01915 glutamine synthetase [EC:6.3.1.2]	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	37	0	0	0	0	2182	0	0	0	0	0	0	0	0	15	18	0	17	0	0
K01916 NAD+ synthase [EC:6.3.1.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
K01918 pantoate--beta-alanine ligase [EC:6.3.2.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	20	0	0	0	0
K01919 glutamate--cysteine ligase [EC:6.3.2.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01921 D-alanine-D-alanine ligase [EC:6.3.2.4]	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	28	0	0	0	1013	0	0	0	0	0	0	0	0	134	1	0	35	0	0
K01923 phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	0	1	447	0	0	0	0	0	0	0	0	0	7	0	0	0	0
K01924 UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	34	12	0	0	0	832	0	0	0	0	0	0	0	0	0	16	0	12	0	0
K01925 UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	49	0	0	0	856	0	0	0	0	0	0	0	0	7	18	0	1	0	0
K01926 redox-sensing transcriptional repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	209	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
K01928 UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	35	0	0	0	904	0	2	0	0	0	0	0	0	6	18	0	4	1	0
K01929 UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	54	0	0	0	1116	0	0	0	0	0	0	0	0	7	24	0	12	0	0
K01932 gamma-polyglutamate synthase [EC:6.3.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
K01933 phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	24	0	0	0	275	0	0	0	0	0	0	0	0	3	20	0	11	0	0
K01934 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	15	0	0	0	11	0	0	0	0	0	0	0	0	4	0	0	14	0	0
K01937 CTP synthase [EC:6.3.4.2]	7	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	10	0	6	0	0
K01938 formate--tetrahydrofolate ligase [EC:6.3.4.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	27	0	0	0	221	0	0	0	0	0	0	0	0	7	4	0	1	0	0
K01939 adenylosuccinate synthase [EC:6.3.4.4]	0	0	0	0	0	0	0	0	0	0	23	0	0	0	11	0	46	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
K01940 argininosuccinate synthase [EC:6.3.4.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	737	0	0	0	0	0	0	0	0	0	3	0	2	0	0
K01945 phosphoribosylamine---glycine ligase [EC:6.3.4.13]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	43	0	0	1	0	0	1	0	0	0	0	0	0	6	22	0	2	0	0
K01950 NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1162	0	0	6	0	0	0	0	0	7	0	0	5	0	0
K01951 GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	671	0	0	0	0	0	0	0	0	0	9	0	4	0	0
K01952 phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1857	0	4	0	0	0	0	0	0	21	17	0	9	0	0
K01953 asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	244	0	0	14	2	144	0	249	1	0	0	0	0	0	29	27	0	47	1	0
K01955 carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	10	3764	0	3	2	0	0	0	0	0	8	74	0	1	1	0
K01956 carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	3	715	0	0	0	0	0	0	0	0	5	39	0	8	0	0
K01958 pyruvate carboxylase [EC:6.4.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	2900	0	0	0	0	0	0	0	0	3	0	0	0	0	1
K01961 acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	231	13	0	0	0	800	0	1	0	0	0	0	0	0	3	2	0	3	0	0
K01962 acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
K01963 acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	218	12	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01966 propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01971 bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
K01972 DNA ligase (NAD+) [EC:6.5.1.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	47	0	0	1	3105	0	0	0	0	0	0	0	0	5	19	0	25	0	0
K01989 putative ABC transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	16	0	0	0	0	0	0	0	0	0	0	0	0	2	29	0	13	0	0
K01990 ABC-2 type transport system ATP-binding protein	2	0	0	0	0	0	0	0	0	0	12	0	0	0	96	1	828	172	0	66	30	3155	0	28	1	0	0	0	0	0	513	1	0	23	2	0
K01991 polysaccharide biosynthesis/export protein	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01992 ABC-2 type transport system permease protein	19	0	0	0	0	0	7	0	0	0	5	0	0	0	8	0	916	212	0	141	28	1926	0	10	0	0	0	0	0	0	1640	28	0	36	0	0
K01993 HlyD family secretion protein	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	45	8	796	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K01995 branched-chain amino acid transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	930	0	0	0	0	0	0	0	0	3	3	0	1	0	0
K01996 branched-chain amino acid transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	6	0	436	0	0	0	0	0	0	0	0	0	2	0	1	0	0
K01997 branched-chain amino acid transport system permease protein	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	70	0	1416	0	0	0	0	0	0	0	0	0	35	0	2	0	0
K01998 branched-chain amino acid transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	198	0	1383	0	0	0	0	0	0	0	0	3	17	0	0	0	0
K01999 branched-chain amino acid transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	3	1430	0	0	0	0	0	0	0	0	12	36	0	5	1	0
K02000 glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
K02001 glycine betaine/proline transport system permease protein	0	0	0	0	0	0	0	0	0	0	31	0	0	5	0	0	0	0	0	0	0	55	0	0	9	0	0	0	0	0	0	0	0	0	0	0
K02002 glycine betaine/proline transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	87	27	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	5	0	0
K02003 putative ABC transport system ATP-binding protein	4	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	438	113	0	24	57	2664	0	0	7	0	3	0	0	0	77	21	0	6	0	0
K02004 putative ABC transport system permease protein	15	0	0	0	0	0	11	0	0	0	39	0	0	0	17	2	1248	261	0	138	233	19437	0	16	9	0	0	0	0	0	259	62	0	22	0	0
K02005 HlyD family secretion protein	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	12	76	1998	0	0	0	0	0	0	0	0	29	13	0	0	0	0
K02006 cobalt/nickel transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	2	4	0	0	2	0	0	0	0	0	0	5	0	2	0	0
K02007 cobalt/nickel transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0
K02008 cobalt/nickel transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	6	0	0
K02009 cobalt/nickel transport protein	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02010 iron(III) transport system ATP-binding protein [EC:7.2.2.7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
K02011 iron(III) transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02012 iron(III) transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0
K02013 iron complex transport system ATP-binding protein [EC:7.2.2.-]	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	43	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0
K02014 iron complex outermembrane recepter protein	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02015 iron complex transport system permease protein	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668	0	0	0	3	0	0	116	0	0	0	0	0	0	11	0	0	0	0	0
K02016 iron complex transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	385	0	0	0	0	0	0	83	0	0	0	0	0	0	15	0	0	5	0	0
K02017 molybdate transport system ATP-binding protein [EC:7.3.2.5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
K02018 molybdate transport system permease protein	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K02019 molybdate transport system regulatory protein	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
K02020 molybdate transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	36	0	0	0	0	0
K02025 multiple sugar transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
K02026 multiple sugar transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
K02027 multiple sugar transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	13	0	0	0	687	0	0	0	0	0	0	0	0	6	16	0	19	0	0
K02028 polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	143	14	0	0	0	39	0	0	0	0	0	0	0	0	1	0	0	0	0	0
K02029 polar amino acid transport system permease protein	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	26	0	0	10	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
K02030 polar amino acid transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	186	14	0	0	0	862	1	0	0	0	0	0	0	0	2	0	0	2	0	0
K02031 peptide/nickel transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
K02032 peptide/nickel transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
K02033 peptide/nickel transport system permease protein	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	23	0	0
K02034 peptide/nickel transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
K02035 peptide/nickel transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	130	0	5	1	1502	0	0	0	0	0	0	0	0	14	0	0	124	1	0
K02036 phosphate transport system ATP-binding protein [EC:7.3.2.1]	0	0	0	0	0	0	0	0	0	0	21	0	0	0	1	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
K02037 phosphate transport system permease protein	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	58	6	0	0	1	0	0	0	0	0	0	0	0	0	1	5	0	18	0	0
K02038 phosphate transport system permease protein	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	2	0	3	0	374	0	0	3	0	0	0	0	0	5	3	0	2	0	0
K02039 phosphate transport system protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0
K02040 phosphate transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	173	31	0	0	0	0	0	11	0	0	0	0	0	0	5	2	0	13	0	0
K02041 phosphonate transport system ATP-binding protein [EC:7.3.2.2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02042 phosphonate transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02044 phosphonate transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
K02049 NitT/TauT family transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	597	0	0	0	0	0	0	0	0	5	1	0	3	0	0
K02050 NitT/TauT family transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	20	477	0	0	33	0	0	0	0	0	2	7	0	14	0	0
K02051 NitT/TauT family transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	0	3	0	0	0	0	0	0	21	2	0	7	0	0
K02052 putative spermidine/putrescine transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0
K02053 putative spermidine/putrescine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	43	0	0	0	0
K02054 putative spermidine/putrescine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	46	0	0	0	0	0	0	0	31	0	0	0	0
K02055 putative spermidine/putrescine transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	56	0	0	0	0	0	0	0	59	0	0	0	0
K02056 simple sugar transport system ATP-binding protein [EC:7.5.2.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	3	0	0	0	0	0	0	0	0	0	19	0	0	98	0	0
K02057 simple sugar transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	155	0	0	63	0	0
K02058 simple sugar transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0
K02066 phospholipid/cholesterol/gamma-HCH transport system permease protein	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02067 phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02068 putative ABC transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	1	0	0
K02069 putative ABC transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
K02071 D-methionine transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	15	0	0	0	860	0	1	0	0	0	0	0	0	2	16	0	6	0	0
K02072 D-methionine transport system permease protein	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	108	3	0	0	3	327	0	0	0	0	0	0	0	0	1	12	0	3	0	0
K02073 D-methionine transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	206	91	0	0	2	554	0	2	0	0	0	0	0	0	0	22	0	0	0	0
K02074 zinc/manganese transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0	61	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02075 zinc/manganese transport system permease protein	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	91	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02076 Fur family transcriptional regulator, zinc uptake regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	31	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02077 zinc/manganese transport system substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	13	0	0	0	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02078 acyl carrier protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	60	3	0	0	6	362	0	0	0	0	0	0	0	0	0	0	0	0	1	0
K02082 tagatose-6-phosphate ketose/aldose isomerase [EC:5.-.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02086 DNA replication protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	17	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
K02103 GntR family transcriptional regulator, arabinose operon transcriptional repressor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	35	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02108 F-type H+-transporting ATPase subunit a	0	0	0	0	0	0	1	0	0	0	33	0	0	0	12	0	70	2	0	0	0	668	0	0	0	0	0	0	0	0	0	14	0	0	0	0
K02109 F-type H+-transporting ATPase subunit b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	10	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
K02110 F-type H+-transporting ATPase subunit c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02111 F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65	0	0	0	0	500	0	0	0	0	0	0	0	0	0	8	0	0	0	0
K02112 F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K02113 F-type H+-transporting ATPase subunit delta	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	54	5	0	0	1	445	0	0	0	0	0	0	0	0	0	15	0	0	0	0
K02114 F-type H+-transporting ATPase subunit epsilon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	11	0	0	0	549	0	0	0	0	0	0	0	0	0	7	0	0	0	0
K02115 F-type H+-transporting ATPase subunit gamma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	1	839	0	0	0	0	0	0	0	0	0	41	0	0	0	0
K02117 V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	9	0	0
K02118 V/A-type H+/Na+-transporting ATPase subunit B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0
K02119 V/A-type H+/Na+-transporting ATPase subunit C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
K02121 V/A-type H+/Na+-transporting ATPase subunit E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
K02122 V/A-type H+/Na+-transporting ATPase subunit F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0
